time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_model
1.22,0.0,1.3677129572897684e-05,False,torchcrepe,50.0,2000.0,full
1.23,0.0,5.014740600017831e-05,False,torchcrepe,50.0,2000.0,full
1.24,0.0,8.803866512607783e-05,False,torchcrepe,50.0,2000.0,full
1.25,0.0,8.803866512607783e-05,False,torchcrepe,50.0,2000.0,full
1.26,0.0,8.803866512607783e-05,False,torchcrepe,50.0,2000.0,full
1.27,0.0,7.861926133045927e-05,False,torchcrepe,50.0,2000.0,full
1.28,0.0,8.409020665567368e-05,False,torchcrepe,50.0,2000.0,full
1.29,0.0,7.861926133045927e-05,False,torchcrepe,50.0,2000.0,full
1.3,0.0,9.439891073270701e-06,False,torchcrepe,50.0,2000.0,full
1.31,0.0,1.6527484376638313e-06,False,torchcrepe,50.0,2000.0,full
1.32,0.0,1.1655422440526308e-06,False,torchcrepe,50.0,2000.0,full
1.33,0.0,5.442929591481516e-07,False,torchcrepe,50.0,2000.0,full
1.34,0.0,1.7197930901602376e-07,False,torchcrepe,50.0,2000.0,full
1.35,0.0,1.7197930901602376e-07,False,torchcrepe,50.0,2000.0,full
1.36,0.0,8.10833114428533e-07,False,torchcrepe,50.0,2000.0,full
1.37,0.0,8.762224751990288e-06,False,torchcrepe,50.0,2000.0,full
1.38,0.0,8.136686665238813e-05,False,torchcrepe,50.0,2000.0,full
1.39,0.0,8.136686665238813e-05,False,torchcrepe,50.0,2000.0,full
1.4,0.0,3.6590794479707256e-05,False,torchcrepe,50.0,2000.0,full
1.41,0.0,6.672393283224665e-06,False,torchcrepe,50.0,2000.0,full
1.42,0.0,5.342652912077028e-06,False,torchcrepe,50.0,2000.0,full
1.43,0.0,5.342652912077028e-06,False,torchcrepe,50.0,2000.0,full
1.44,0.0,5.342652912077028e-06,False,torchcrepe,50.0,2000.0,full
1.45,0.0,9.119179367189645e-07,False,torchcrepe,50.0,2000.0,full
1.46,0.0,9.119179367189645e-07,False,torchcrepe,50.0,2000.0,full
1.47,0.0,8.566007636545692e-07,False,torchcrepe,50.0,2000.0,full
1.48,0.0,8.566007636545692e-07,False,torchcrepe,50.0,2000.0,full
1.49,0.0,1.668038152047302e-07,False,torchcrepe,50.0,2000.0,full
1.5,0.0,1.668038152047302e-07,False,torchcrepe,50.0,2000.0,full
1.51,0.0,6.451444960475783e-07,False,torchcrepe,50.0,2000.0,full
1.52,0.0,5.087915633339435e-05,False,torchcrepe,50.0,2000.0,full
1.53,0.0,5.087915633339435e-05,False,torchcrepe,50.0,2000.0,full
1.54,0.0,7.860514415369835e-06,False,torchcrepe,50.0,2000.0,full
1.55,0.0,2.3801116810773237e-07,False,torchcrepe,50.0,2000.0,full
1.56,0.0,5.517965817602999e-08,False,torchcrepe,50.0,2000.0,full
1.57,0.0,5.517965817602999e-08,False,torchcrepe,50.0,2000.0,full
1.58,0.0,2.4756610628173803e-07,False,torchcrepe,50.0,2000.0,full
1.59,0.0,7.64203718972567e-07,False,torchcrepe,50.0,2000.0,full
1.6,0.0,4.553429334919201e-06,False,torchcrepe,50.0,2000.0,full
1.61,0.0,4.553429334919201e-06,False,torchcrepe,50.0,2000.0,full
1.62,0.0,2.3365714696410578e-06,False,torchcrepe,50.0,2000.0,full
1.63,0.0,1.2814656429327442e-06,False,torchcrepe,50.0,2000.0,full
1.64,0.0,1.0150386060558958e-06,False,torchcrepe,50.0,2000.0,full
1.65,0.0,1.0150386060558958e-06,False,torchcrepe,50.0,2000.0,full
1.66,0.0,1.07065272914042e-06,False,torchcrepe,50.0,2000.0,full
1.67,0.0,1.4078480035095708e-06,False,torchcrepe,50.0,2000.0,full
1.68,0.0,3.308980922156479e-06,False,torchcrepe,50.0,2000.0,full
1.69,0.0,5.187703209230676e-06,False,torchcrepe,50.0,2000.0,full
1.7,0.0,5.187703209230676e-06,False,torchcrepe,50.0,2000.0,full
1.71,0.0,5.187703209230676e-06,False,torchcrepe,50.0,2000.0,full
1.72,0.0,1.2539909448605613e-06,False,torchcrepe,50.0,2000.0,full
1.73,0.0,1.2539909448605613e-06,False,torchcrepe,50.0,2000.0,full
1.74,0.0,1.3638839391205693e-06,False,torchcrepe,50.0,2000.0,full
