time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_min_hz
40.77,288.59149169921875,1.0,True,fcpe,50.0,2000.0,80.0
40.78,285.9349365234375,1.0,True,fcpe,50.0,2000.0,80.0
40.79,193.5556182861328,1.0,True,fcpe,50.0,2000.0,80.0
40.8,195.55177307128906,1.0,True,fcpe,50.0,2000.0,80.0
40.81,196.57852172851562,1.0,True,fcpe,50.0,2000.0,80.0
40.82,196.8123016357422,1.0,True,fcpe,50.0,2000.0,80.0
40.83,197.00697326660156,1.0,True,fcpe,50.0,2000.0,80.0
40.84,196.8985137939453,1.0,True,fcpe,50.0,2000.0,80.0
40.85,195.83087158203125,1.0,True,fcpe,50.0,2000.0,80.0
40.86,291.82989501953125,1.0,True,fcpe,50.0,2000.0,80.0
40.87,291.61279296875,1.0,True,fcpe,50.0,2000.0,80.0
40.88,266.9728698730469,1.0,True,fcpe,50.0,2000.0,80.0
40.89,0.0,1.0,True,fcpe,50.0,2000.0,80.0
40.9,0.0,1.0,True,fcpe,50.0,2000.0,80.0
40.91,0.0,1.0,True,fcpe,50.0,2000.0,80.0
40.92,0.0,1.0,True,fcpe,50.0,2000.0,80.0
40.93,0.0,1.0,True,fcpe,50.0,2000.0,80.0
40.94,0.0,1.0,True,fcpe,50.0,2000.0,80.0
40.95,0.0,1.0,True,fcpe,50.0,2000.0,80.0
40.96,0.0,1.0,True,fcpe,50.0,2000.0,80.0
40.97,0.0,1.0,True,fcpe,50.0,2000.0,80.0
40.98,0.0,1.0,True,fcpe,50.0,2000.0,80.0
40.99,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.0,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.01,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.02,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.03,259.43719482421875,1.0,True,fcpe,50.0,2000.0,80.0
41.04,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.05,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.06,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.07,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.08,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.09,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.1,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.11,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.12,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.13,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.14,297.71807861328125,1.0,True,fcpe,50.0,2000.0,80.0
41.15,299.2789611816406,1.0,True,fcpe,50.0,2000.0,80.0
41.16,298.4444885253906,1.0,True,fcpe,50.0,2000.0,80.0
41.17,297.7142639160156,1.0,True,fcpe,50.0,2000.0,80.0
41.18,297.6472473144531,1.0,True,fcpe,50.0,2000.0,80.0
41.19,297.5213317871094,1.0,True,fcpe,50.0,2000.0,80.0
41.2,297.2976379394531,1.0,True,fcpe,50.0,2000.0,80.0
41.21,297.3521728515625,1.0,True,fcpe,50.0,2000.0,80.0
41.22,298.1387634277344,1.0,True,fcpe,50.0,2000.0,80.0
41.23,298.83843994140625,1.0,True,fcpe,50.0,2000.0,80.0
41.24,300.3731994628906,1.0,True,fcpe,50.0,2000.0,80.0
41.25,328.79302978515625,1.0,True,fcpe,50.0,2000.0,80.0
41.26,329.24346923828125,1.0,True,fcpe,50.0,2000.0,80.0
41.27,329.3005676269531,1.0,True,fcpe,50.0,2000.0,80.0
41.28,329.30950927734375,1.0,True,fcpe,50.0,2000.0,80.0
41.29,328.6100769042969,1.0,True,fcpe,50.0,2000.0,80.0
41.3,327.906494140625,1.0,True,fcpe,50.0,2000.0,80.0
41.31,327.944091796875,1.0,True,fcpe,50.0,2000.0,80.0
41.32,328.6097412109375,1.0,True,fcpe,50.0,2000.0,80.0
41.33,328.4033508300781,1.0,True,fcpe,50.0,2000.0,80.0
41.34,327.8760070800781,1.0,True,fcpe,50.0,2000.0,80.0
41.35,327.83538818359375,1.0,True,fcpe,50.0,2000.0,80.0
41.36,327.2221374511719,1.0,True,fcpe,50.0,2000.0,80.0
41.37,296.2091979980469,1.0,True,fcpe,50.0,2000.0,80.0
41.38,293.4412841796875,1.0,True,fcpe,50.0,2000.0,80.0
41.39,292.72686767578125,1.0,True,fcpe,50.0,2000.0,80.0
41.4,293.07781982421875,1.0,True,fcpe,50.0,2000.0,80.0
41.41,293.6120300292969,1.0,True,fcpe,50.0,2000.0,80.0
41.42,293.7463684082031,1.0,True,fcpe,50.0,2000.0,80.0
41.43,240.3006591796875,1.0,True,fcpe,50.0,2000.0,80.0
41.44,239.2872772216797,1.0,True,fcpe,50.0,2000.0,80.0
41.45,239.39186096191406,1.0,True,fcpe,50.0,2000.0,80.0
41.46,239.53701782226562,1.0,True,fcpe,50.0,2000.0,80.0
41.47,239.37728881835938,1.0,True,fcpe,50.0,2000.0,80.0
41.48,238.00718688964844,1.0,True,fcpe,50.0,2000.0,80.0
41.49,226.359375,1.0,True,fcpe,50.0,2000.0,80.0
41.5,223.07861328125,1.0,True,fcpe,50.0,2000.0,80.0
41.51,221.93955993652344,1.0,True,fcpe,50.0,2000.0,80.0
41.52,222.03721618652344,1.0,True,fcpe,50.0,2000.0,80.0
41.53,222.63967895507812,1.0,True,fcpe,50.0,2000.0,80.0
41.54,194.08059692382812,1.0,True,fcpe,50.0,2000.0,80.0
41.55,194.2394256591797,1.0,True,fcpe,50.0,2000.0,80.0
41.56,194.32760620117188,1.0,True,fcpe,50.0,2000.0,80.0
41.57,194.53472900390625,1.0,True,fcpe,50.0,2000.0,80.0
41.58,194.57766723632812,1.0,True,fcpe,50.0,2000.0,80.0
41.59,194.68392944335938,1.0,True,fcpe,50.0,2000.0,80.0
41.6,194.97454833984375,1.0,True,fcpe,50.0,2000.0,80.0
41.61,195.7498016357422,1.0,True,fcpe,50.0,2000.0,80.0
41.62,195.97215270996094,1.0,True,fcpe,50.0,2000.0,80.0
41.63,196.16708374023438,1.0,True,fcpe,50.0,2000.0,80.0
41.64,166.94573974609375,1.0,True,fcpe,50.0,2000.0,80.0
41.65,166.94833374023438,1.0,True,fcpe,50.0,2000.0,80.0
41.66,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.67,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.68,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.69,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.7,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.71,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.72,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.73,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.74,0.0,1.0,True,fcpe,50.0,2000.0,80.0
41.75,218.1339111328125,1.0,True,fcpe,50.0,2000.0,80.0
41.76,218.37808227539062,1.0,True,fcpe,50.0,2000.0,80.0
41.77,218.6244354248047,1.0,True,fcpe,50.0,2000.0,80.0
41.78,218.42327880859375,1.0,True,fcpe,50.0,2000.0,80.0
41.79,218.6096954345703,1.0,True,fcpe,50.0,2000.0,80.0
41.8,218.50587463378906,1.0,True,fcpe,50.0,2000.0,80.0
41.81,217.54833984375,1.0,True,fcpe,50.0,2000.0,80.0
41.82,216.466796875,1.0,True,fcpe,50.0,2000.0,80.0
41.83,215.2462158203125,1.0,True,fcpe,50.0,2000.0,80.0
41.84,200.21090698242188,1.0,True,fcpe,50.0,2000.0,80.0
41.85,200.24136352539062,1.0,True,fcpe,50.0,2000.0,80.0
41.86,199.3629150390625,1.0,True,fcpe,50.0,2000.0,80.0
41.87,198.30018615722656,1.0,True,fcpe,50.0,2000.0,80.0
41.88,198.07191467285156,1.0,True,fcpe,50.0,2000.0,80.0
41.89,199.31883239746094,1.0,True,fcpe,50.0,2000.0,80.0
41.9,200.8024444580078,1.0,True,fcpe,50.0,2000.0,80.0
41.91,297.2448425292969,1.0,True,fcpe,50.0,2000.0,80.0
41.92,297.183349609375,1.0,True,fcpe,50.0,2000.0,80.0
41.93,296.5676574707031,1.0,True,fcpe,50.0,2000.0,80.0
41.94,217.9939422607422,1.0,True,fcpe,50.0,2000.0,80.0
41.95,218.0076904296875,1.0,True,fcpe,50.0,2000.0,80.0
41.96,218.17335510253906,1.0,True,fcpe,50.0,2000.0,80.0
41.97,218.2010498046875,1.0,True,fcpe,50.0,2000.0,80.0
41.98,218.28204345703125,1.0,True,fcpe,50.0,2000.0,80.0
41.99,218.66981506347656,1.0,True,fcpe,50.0,2000.0,80.0
42.0,219.3059539794922,1.0,True,fcpe,50.0,2000.0,80.0
42.01,219.90789794921875,1.0,True,fcpe,50.0,2000.0,80.0
42.02,220.2688446044922,1.0,True,fcpe,50.0,2000.0,80.0
42.03,220.9219207763672,1.0,True,fcpe,50.0,2000.0,80.0
42.04,221.28109741210938,1.0,True,fcpe,50.0,2000.0,80.0
42.05,221.281005859375,1.0,True,fcpe,50.0,2000.0,80.0
42.06,220.8367919921875,1.0,True,fcpe,50.0,2000.0,80.0
42.07,220.4854736328125,1.0,True,fcpe,50.0,2000.0,80.0
42.08,220.05157470703125,1.0,True,fcpe,50.0,2000.0,80.0
42.09,219.59906005859375,1.0,True,fcpe,50.0,2000.0,80.0
42.1,219.43101501464844,1.0,True,fcpe,50.0,2000.0,80.0
42.11,219.28912353515625,1.0,True,fcpe,50.0,2000.0,80.0
42.12,219.33139038085938,1.0,True,fcpe,50.0,2000.0,80.0
42.13,219.24537658691406,1.0,True,fcpe,50.0,2000.0,80.0
42.14,219.96742248535156,1.0,True,fcpe,50.0,2000.0,80.0
42.15,196.8253173828125,1.0,True,fcpe,50.0,2000.0,80.0
42.16,293.48291015625,1.0,True,fcpe,50.0,2000.0,80.0
42.17,292.8902587890625,1.0,True,fcpe,50.0,2000.0,80.0
42.18,292.4643249511719,1.0,True,fcpe,50.0,2000.0,80.0
42.19,290.6386413574219,1.0,True,fcpe,50.0,2000.0,80.0
42.2,290.90216064453125,1.0,True,fcpe,50.0,2000.0,80.0
42.21,196.09417724609375,1.0,True,fcpe,50.0,2000.0,80.0
42.22,196.01394653320312,1.0,True,fcpe,50.0,2000.0,80.0
42.23,195.69686889648438,1.0,True,fcpe,50.0,2000.0,80.0
42.24,195.42547607421875,1.0,True,fcpe,50.0,2000.0,80.0
42.25,195.52896118164062,1.0,True,fcpe,50.0,2000.0,80.0
42.26,195.68917846679688,1.0,True,fcpe,50.0,2000.0,80.0
42.27,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.28,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.29,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.3,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.31,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.32,292.2525939941406,1.0,True,fcpe,50.0,2000.0,80.0
42.33,292.25811767578125,1.0,True,fcpe,50.0,2000.0,80.0
42.34,291.7008972167969,1.0,True,fcpe,50.0,2000.0,80.0
42.35,291.4165954589844,1.0,True,fcpe,50.0,2000.0,80.0
42.36,291.5519714355469,1.0,True,fcpe,50.0,2000.0,80.0
42.37,291.7928771972656,1.0,True,fcpe,50.0,2000.0,80.0
42.38,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.39,292.8064270019531,1.0,True,fcpe,50.0,2000.0,80.0
42.4,291.9691162109375,1.0,True,fcpe,50.0,2000.0,80.0
42.41,290.0171203613281,1.0,True,fcpe,50.0,2000.0,80.0
42.42,288.2203063964844,1.0,True,fcpe,50.0,2000.0,80.0
42.43,288.51702880859375,1.0,True,fcpe,50.0,2000.0,80.0
42.44,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.45,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.46,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.47,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.48,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.49,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.5,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.51,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.52,239.67227172851562,1.0,True,fcpe,50.0,2000.0,80.0
42.53,239.9595947265625,1.0,True,fcpe,50.0,2000.0,80.0
42.54,241.13079833984375,1.0,True,fcpe,50.0,2000.0,80.0
42.55,244.67913818359375,1.0,True,fcpe,50.0,2000.0,80.0
42.56,251.20521545410156,1.0,True,fcpe,50.0,2000.0,80.0
42.57,252.978271484375,1.0,True,fcpe,50.0,2000.0,80.0
42.58,253.29946899414062,1.0,True,fcpe,50.0,2000.0,80.0
42.59,252.8115234375,1.0,True,fcpe,50.0,2000.0,80.0
42.6,252.54702758789062,1.0,True,fcpe,50.0,2000.0,80.0
42.61,252.20126342773438,1.0,True,fcpe,50.0,2000.0,80.0
42.62,251.9779815673828,1.0,True,fcpe,50.0,2000.0,80.0
42.63,251.96774291992188,1.0,True,fcpe,50.0,2000.0,80.0
42.64,251.9638214111328,1.0,True,fcpe,50.0,2000.0,80.0
42.65,252.03353881835938,1.0,True,fcpe,50.0,2000.0,80.0
42.66,252.36077880859375,1.0,True,fcpe,50.0,2000.0,80.0
42.67,252.02587890625,1.0,True,fcpe,50.0,2000.0,80.0
42.68,250.5149688720703,1.0,True,fcpe,50.0,2000.0,80.0
42.69,248.01693725585938,1.0,True,fcpe,50.0,2000.0,80.0
42.7,245.16702270507812,1.0,True,fcpe,50.0,2000.0,80.0
42.71,243.17135620117188,1.0,True,fcpe,50.0,2000.0,80.0
42.72,242.02337646484375,1.0,True,fcpe,50.0,2000.0,80.0
42.73,241.1986083984375,1.0,True,fcpe,50.0,2000.0,80.0
42.74,241.085205078125,1.0,True,fcpe,50.0,2000.0,80.0
42.75,241.58660888671875,1.0,True,fcpe,50.0,2000.0,80.0
42.76,242.36358642578125,1.0,True,fcpe,50.0,2000.0,80.0
42.77,243.30345153808594,1.0,True,fcpe,50.0,2000.0,80.0
42.78,244.00770568847656,1.0,True,fcpe,50.0,2000.0,80.0
42.79,243.9909210205078,1.0,True,fcpe,50.0,2000.0,80.0
42.8,244.5149383544922,1.0,True,fcpe,50.0,2000.0,80.0
42.81,246.270263671875,1.0,True,fcpe,50.0,2000.0,80.0
42.82,248.0574951171875,1.0,True,fcpe,50.0,2000.0,80.0
42.83,248.7659912109375,1.0,True,fcpe,50.0,2000.0,80.0
42.84,195.7295379638672,1.0,True,fcpe,50.0,2000.0,80.0
42.85,193.40789794921875,1.0,True,fcpe,50.0,2000.0,80.0
42.86,192.32492065429688,1.0,True,fcpe,50.0,2000.0,80.0
42.87,192.76919555664062,1.0,True,fcpe,50.0,2000.0,80.0
42.88,193.1561279296875,1.0,True,fcpe,50.0,2000.0,80.0
42.89,192.47093200683594,1.0,True,fcpe,50.0,2000.0,80.0
42.9,190.44068908691406,1.0,True,fcpe,50.0,2000.0,80.0
42.91,188.7362060546875,1.0,True,fcpe,50.0,2000.0,80.0
42.92,0.0,1.0,True,fcpe,50.0,2000.0,80.0
42.93,193.31932067871094,1.0,True,fcpe,50.0,2000.0,80.0
42.94,257.7791442871094,1.0,True,fcpe,50.0,2000.0,80.0
42.95,259.2767028808594,1.0,True,fcpe,50.0,2000.0,80.0
42.96,259.7156677246094,1.0,True,fcpe,50.0,2000.0,80.0
42.97,259.59405517578125,1.0,True,fcpe,50.0,2000.0,80.0
42.98,259.4056091308594,1.0,True,fcpe,50.0,2000.0,80.0
42.99,259.669677734375,1.0,True,fcpe,50.0,2000.0,80.0
43.0,260.20001220703125,1.0,True,fcpe,50.0,2000.0,80.0
43.01,260.5338134765625,1.0,True,fcpe,50.0,2000.0,80.0
43.02,260.74005126953125,1.0,True,fcpe,50.0,2000.0,80.0
43.03,260.4125061035156,1.0,True,fcpe,50.0,2000.0,80.0
43.04,258.07574462890625,1.0,True,fcpe,50.0,2000.0,80.0
43.05,253.99127197265625,1.0,True,fcpe,50.0,2000.0,80.0
43.06,250.287353515625,1.0,True,fcpe,50.0,2000.0,80.0
43.07,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.08,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.09,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.1,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.11,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.12,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.13,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.14,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.15,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.16,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.17,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.18,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.19,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.2,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.21,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.22,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.23,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.24,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.25,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.26,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.27,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.28,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.29,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.3,0.0,0.0,False,fcpe,50.0,2000.0,80.0
43.31,0.0,0.0,False,fcpe,50.0,2000.0,80.0
43.32,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.33,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.34,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.35,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.36,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.37,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.38,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.39,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.4,294.3885498046875,1.0,True,fcpe,50.0,2000.0,80.0
43.41,293.7808532714844,1.0,True,fcpe,50.0,2000.0,80.0
43.42,292.8631286621094,1.0,True,fcpe,50.0,2000.0,80.0
43.43,292.01605224609375,1.0,True,fcpe,50.0,2000.0,80.0
43.44,292.51080322265625,1.0,True,fcpe,50.0,2000.0,80.0
43.45,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.46,0.0,0.0,False,fcpe,50.0,2000.0,80.0
43.47,0.0,0.0,False,fcpe,50.0,2000.0,80.0
43.48,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.49,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.5,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.51,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.52,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.53,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.54,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.55,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.56,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.57,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.58,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.59,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.6,194.2462921142578,1.0,True,fcpe,50.0,2000.0,80.0
43.61,194.24649047851562,1.0,True,fcpe,50.0,2000.0,80.0
43.62,193.95066833496094,1.0,True,fcpe,50.0,2000.0,80.0
43.63,193.8681182861328,1.0,True,fcpe,50.0,2000.0,80.0
43.64,193.86000061035156,1.0,True,fcpe,50.0,2000.0,80.0
43.65,193.94183349609375,1.0,True,fcpe,50.0,2000.0,80.0
43.66,193.96954345703125,1.0,True,fcpe,50.0,2000.0,80.0
43.67,194.1634979248047,1.0,True,fcpe,50.0,2000.0,80.0
43.68,194.35086059570312,1.0,True,fcpe,50.0,2000.0,80.0
43.69,194.29440307617188,1.0,True,fcpe,50.0,2000.0,80.0
43.7,194.14303588867188,1.0,True,fcpe,50.0,2000.0,80.0
43.71,193.9878692626953,1.0,True,fcpe,50.0,2000.0,80.0
43.72,194.13589477539062,1.0,True,fcpe,50.0,2000.0,80.0
43.73,193.8519287109375,1.0,True,fcpe,50.0,2000.0,80.0
43.74,193.96131896972656,1.0,True,fcpe,50.0,2000.0,80.0
43.75,194.24559020996094,1.0,True,fcpe,50.0,2000.0,80.0
43.76,194.28932189941406,1.0,True,fcpe,50.0,2000.0,80.0
43.77,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.78,0.0,0.0,False,fcpe,50.0,2000.0,80.0
43.79,0.0,0.0,False,fcpe,50.0,2000.0,80.0
43.8,193.6043701171875,1.0,True,fcpe,50.0,2000.0,80.0
43.81,193.13009643554688,1.0,True,fcpe,50.0,2000.0,80.0
43.82,191.59768676757812,1.0,True,fcpe,50.0,2000.0,80.0
43.83,191.7686767578125,1.0,True,fcpe,50.0,2000.0,80.0
43.84,193.81842041015625,1.0,True,fcpe,50.0,2000.0,80.0
43.85,292.96429443359375,1.0,True,fcpe,50.0,2000.0,80.0
43.86,292.52252197265625,1.0,True,fcpe,50.0,2000.0,80.0
43.87,293.218505859375,1.0,True,fcpe,50.0,2000.0,80.0
43.88,172.84979248046875,1.0,True,fcpe,50.0,2000.0,80.0
43.89,173.54513549804688,1.0,True,fcpe,50.0,2000.0,80.0
43.9,173.00930786132812,1.0,True,fcpe,50.0,2000.0,80.0
43.91,166.33978271484375,1.0,True,fcpe,50.0,2000.0,80.0
43.92,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.93,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.94,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.95,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.96,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.97,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.98,0.0,1.0,True,fcpe,50.0,2000.0,80.0
43.99,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.0,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.01,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.02,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.03,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.04,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.05,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.06,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.07,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.08,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.09,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.1,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.11,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.12,219.62786865234375,1.0,True,fcpe,50.0,2000.0,80.0
44.13,218.77088928222656,1.0,True,fcpe,50.0,2000.0,80.0
44.14,218.3018798828125,1.0,True,fcpe,50.0,2000.0,80.0
44.15,217.89993286132812,1.0,True,fcpe,50.0,2000.0,80.0
44.16,217.82662963867188,1.0,True,fcpe,50.0,2000.0,80.0
44.17,218.01287841796875,1.0,True,fcpe,50.0,2000.0,80.0
44.18,218.07176208496094,1.0,True,fcpe,50.0,2000.0,80.0
44.19,217.8841552734375,1.0,True,fcpe,50.0,2000.0,80.0
44.2,218.0515899658203,1.0,True,fcpe,50.0,2000.0,80.0
44.21,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.22,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.23,0.0,1.0,True,fcpe,50.0,2000.0,80.0
44.24,292.0709533691406,1.0,True,fcpe,50.0,2000.0,80.0
44.25,292.0550231933594,1.0,True,fcpe,50.0,2000.0,80.0
44.26,292.62841796875,1.0,True,fcpe,50.0,2000.0,80.0
44.27,196.2742919921875,1.0,True,fcpe,50.0,2000.0,80.0
44.28,196.29583740234375,1.0,True,fcpe,50.0,2000.0,80.0
44.29,196.23887634277344,1.0,True,fcpe,50.0,2000.0,80.0
44.3,195.91244506835938,1.0,True,fcpe,50.0,2000.0,80.0
44.31,195.6734619140625,1.0,True,fcpe,50.0,2000.0,80.0
44.32,293.60845947265625,1.0,True,fcpe,50.0,2000.0,80.0
44.33,293.8956298828125,1.0,True,fcpe,50.0,2000.0,80.0
44.34,293.96142578125,1.0,True,fcpe,50.0,2000.0,80.0
44.35,293.76531982421875,1.0,True,fcpe,50.0,2000.0,80.0
44.36,293.53753662109375,1.0,True,fcpe,50.0,2000.0,80.0
44.37,194.6106719970703,1.0,True,fcpe,50.0,2000.0,80.0
44.38,194.5329132080078,1.0,True,fcpe,50.0,2000.0,80.0
44.39,194.61041259765625,1.0,True,fcpe,50.0,2000.0,80.0
44.4,194.89356994628906,1.0,True,fcpe,50.0,2000.0,80.0
44.41,195.263671875,1.0,True,fcpe,50.0,2000.0,80.0
44.42,195.5056915283203,1.0,True,fcpe,50.0,2000.0,80.0
44.43,195.3335723876953,1.0,True,fcpe,50.0,2000.0,80.0
44.44,194.83013916015625,1.0,True,fcpe,50.0,2000.0,80.0
44.45,194.16387939453125,1.0,True,fcpe,50.0,2000.0,80.0
44.46,194.5581817626953,1.0,True,fcpe,50.0,2000.0,80.0
44.47,196.6685333251953,1.0,True,fcpe,50.0,2000.0,80.0
44.48,199.11102294921875,1.0,True,fcpe,50.0,2000.0,80.0
44.49,294.1275939941406,1.0,True,fcpe,50.0,2000.0,80.0
44.5,293.15008544921875,1.0,True,fcpe,50.0,2000.0,80.0
44.51,293.00457763671875,1.0,True,fcpe,50.0,2000.0,80.0
44.52,293.5137634277344,1.0,True,fcpe,50.0,2000.0,80.0
44.53,294.8212585449219,1.0,True,fcpe,50.0,2000.0,80.0
44.54,220.58599853515625,1.0,True,fcpe,50.0,2000.0,80.0
44.55,220.29884338378906,1.0,True,fcpe,50.0,2000.0,80.0
44.56,220.51229858398438,1.0,True,fcpe,50.0,2000.0,80.0
44.57,220.69442749023438,1.0,True,fcpe,50.0,2000.0,80.0
44.58,220.9224090576172,1.0,True,fcpe,50.0,2000.0,80.0
44.59,221.05535888671875,1.0,True,fcpe,50.0,2000.0,80.0
44.6,221.92269897460938,1.0,True,fcpe,50.0,2000.0,80.0
44.61,222.25294494628906,1.0,True,fcpe,50.0,2000.0,80.0
44.62,293.12188720703125,1.0,True,fcpe,50.0,2000.0,80.0
44.63,293.0011901855469,1.0,True,fcpe,50.0,2000.0,80.0
44.64,293.38330078125,1.0,True,fcpe,50.0,2000.0,80.0
44.65,293.13653564453125,1.0,True,fcpe,50.0,2000.0,80.0
44.66,293.49822998046875,1.0,True,fcpe,50.0,2000.0,80.0
44.67,293.66571044921875,1.0,True,fcpe,50.0,2000.0,80.0
44.68,195.9068603515625,1.0,True,fcpe,50.0,2000.0,80.0
44.69,195.71194458007812,1.0,True,fcpe,50.0,2000.0,80.0
44.7,195.40977478027344,1.0,True,fcpe,50.0,2000.0,80.0
44.71,220.65467834472656,1.0,True,fcpe,50.0,2000.0,80.0
44.72,220.40737915039062,1.0,True,fcpe,50.0,2000.0,80.0
44.73,220.5392608642578,1.0,True,fcpe,50.0,2000.0,80.0
44.74,194.03622436523438,1.0,True,fcpe,50.0,2000.0,80.0
44.75,194.17703247070312,1.0,True,fcpe,50.0,2000.0,80.0
44.76,194.92384338378906,1.0,True,fcpe,50.0,2000.0,80.0
44.77,194.9308624267578,1.0,True,fcpe,50.0,2000.0,80.0
44.78,195.03598022460938,1.0,True,fcpe,50.0,2000.0,80.0
